drive_frequency_GHz,power_at_peak_dBm
6.026395698,2.1088822988009537
6.026403702,2.110178121153599
6.026411706,2.1114487169064686
6.02641971,2.1126873962426225
6.026427714,2.1139029478748537
6.026435718,2.1150923243404534
6.026443722,2.116257585358068
6.026451726,2.117395745180535
6.02645973,2.118507322026966
6.026467734,2.119597415727808
6.026475738,2.120666109847841
6.026483742,2.121712139099974
6.026491746,2.122730978997037
6.02649975,2.1237300678712603
6.026507754,2.124705848033091
6.026515758,2.125663207815098
6.026523762,2.126596680833302
6.026531766,2.1275114325970703
6.02653977,2.1284106343115625
6.026547774,2.129281476851806
6.026555778,2.1301390402538862
6.026563782,2.130972451563097
6.026571786,2.131786434784875
6.02657979,2.1325865874045884
6.026587794,2.133364297885465
6.026595798,2.1341271653816163
6.026603802,2.134867988587658
6.026611806,2.1355942739516927
6.02661981,2.136300731414169
6.026627814,2.1369903251614533
6.026635818,2.1376604050845764
6.026643822,2.138319435516766
6.026651826,2.138955772596235
6.02665983,2.1395774518175648
6.026667834,2.140182982108496
6.026675838,2.1407708209658023
6.026683842,2.14134739431349
6.026691846,2.141900320561181
6.02669985,2.142444856515955
6.026707854,2.142969635498117
6.026715858,2.1434798186087454
6.026723862,2.1439752047809915
6.026731866,2.144453290085471
6.02673987,2.1449136333370418
6.026747874,2.145366884878701
6.026755878,2.1457995616158456
6.026763882,2.146214626299909
6.026771886,2.1466186782935868
6.02677989,2.1470080544331664
6.026787894,2.1473794571741407
6.026795898,2.1477399682091263
6.026803902,2.148086395716497
6.026811906,2.1484192518438903
6.02681991,2.1487356557039803
6.026827914,2.1490388022891693
6.026835918,2.1493255846401125
6.026843922,2.1496046839072958
6.026851926,2.14986135831479
6.02685993,2.1501014427667995
6.026867934,2.150335123648321
6.026875938,2.1505571431877564
6.026883942,2.15076221633391
6.026891946,2.1509544728002155
6.02689995,2.151127373359712
6.026907954,2.15129081866774
6.026915958,2.151439980854947
6.026923962,2.151573003808354
6.026931966,2.151694522973416
6.02693997,2.1518031359686987
6.026947974,2.1519015948859503
6.026955978,2.151979679731699
6.026963982,2.1520474555983737
6.026971986,2.15210131643947
6.02697999,2.152142002716126
6.026987994,2.1521693629361884
6.026995998,2.1521822039862397
6.027004002,2.1521846854757603
6.027012006,2.152171025568788
6.02702001,2.152144009582005
6.027028014,2.152103320628932
6.027036018,2.152048988936527
6.027044022,2.151980854118427
6.027052026,2.15189887984056
6.02706003,2.151803567149962
6.027068034,2.151695175468512
6.027076038,2.1515733531489407
6.027084042,2.151437561073441
6.027092046,2.151288144088477
6.02710005,2.151125026383483
6.027108054,2.1509463014609893
6.027116058,2.150755200927143
6.027124062,2.1505503033962228
6.027132066,2.15033045090998
6.02714007,2.1501041201014544
6.027148074,2.1498578111329016
6.027156078,2.1495921023079
6.027164082,2.1493192895426105
6.027172086,2.149028680144472
6.02718009,2.14872767396384
6.027188094,2.148412541300117
6.027196098,2.1480803746927366
6.027204102,2.147734014707216
6.027212106,2.1473759601481133
6.02722011,2.1470033009758267
6.027228114,2.146612782911897
6.027236118,2.146207964616884
6.027244122,2.1457915626074966
6.027252126,2.1453576443099727
6.02726013,2.1449094202603964
6.027268134,2.1444467226697084
6.027276138,2.1439663859120857
6.027284142,2.143469462523249
6.027292146,2.1429607982750363
6.02730015,2.1424347478693524
6.027308154,2.1418932611126387
6.027316158,2.141336660338979
6.027324162,2.1407610641125467
6.027332166,2.1401741173168327
6.02734017,2.139568877743595
6.027348174,2.13894776165138
6.027356178,2.1383071230006148
6.027364182,2.1376506060329694
6.027372186,2.136976304965902
6.02738019,2.1362874098682445
6.027388194,2.1355790641971235
6.027396198,2.134853563947477
6.027404202,2.134112608757277
6.027412206,2.1333530834310883
6.02742021,2.132572274950239
6.027428214,2.131777655681723
6.027436218,2.130959749854125
6.027444222,2.1301233055898736
6.027452226,2.129267399561247
6.02746023,2.128393123809423
6.027468234,2.1274987853355976
6.027476238,2.1265822794629177
6.027484242,2.1256470149946862
6.027492246,2.124691208873589
6.02750025,2.1237128915110857
6.027508254,2.1227137079328826
6.027516258,2.1216926675173924
6.027524262,2.1206464181789646
6.027532266,2.1195787746891552
6.02754027,2.118492003655424
6.027548274,2.117376149498903
6.027556278,2.116237808935297
6.027564282,2.11507159603436
6.027572286,2.113880937243933
6.02758029,2.112667004296757
6.027588294,2.111425166815692
6.027596298,2.110158112590807
6.027604302,2.108857826870634
6.027612306,2.1075326075177334
6.02762031,2.106174791854751
6.027628314,2.104790616132996
6.027636318,2.1033724688980358
6.027644322,2.101923005610305
6.027652326,2.1004375615588726
6.02766033,2.098917831044404
6.027668334,2.0973653167581845
6.027676338,2.0957809067570707
6.027684342,2.09414950166215
6.027692346,2.0924770418167418
6.02770035,2.0907734917135263
6.027708354,2.089021102984972
6.027716358,2.0872243846462157
6.027724362,2.085380294780085
6.027732366,2.083493560355836
6.02774037,2.0815501644013668
6.027748374,2.0795548182332406
6.027756378,2.0775053566763093
6.027764382,2.075394790108073
6.027772386,2.073223574122927
6.02778039,2.070986546236072
6.027788394,2.0686783635891355
6.027796398,2.066293552043022
6.027804402,2.063829071624681
6.027812406,2.0612801508907315
6.02782041,2.0586348011843763
6.027828414,2.055893552085917
6.027836418,2.053036422449888
6.027844422,2.0500615463055016
6.027852426,2.0469525315140213
6.02786043,2.04369096594639
6.027868434,2.040262973808942
6.027876438,2.0366432952512428
6.027884442,2.032801675260521
6.027892446,2.0286963110389915
6.02790045,2.0242792166478103
6.027908454,2.0194752640166183
6.027916458,2.0141691378102538
6.027924462,2.008188922536505
6.027932466,2.0012137093570246
6.02794047,1.9925367474606444
6.027948474,1.9797391656975367
6.027956478,1.093026794982061
6.027964482,0.5373442574110278
6.027972486,0.1716006624356268
6.02798049,-0.1981549111115823
6.027988494,-0.4806857045240371
6.027996498,-0.7327941903004036
6.028004502,-0.9293505935776464
6.028012506,-1.1508618582797234
6.02802051,-1.3224541774055354
6.028028514,-1.4933935015028914
6.028036518,-1.668228783672947
6.028044522,-1.8564663502212035
6.028052526,-2.011540235151185
6.02806053,-2.116532479492061
6.028068534,-2.336208191091972
6.028076538,-2.4602331886349176
6.028084542,-2.56060761456041
6.028092546,-2.731161049739061
6.02810055,-2.8347371588940504
6.028108554,-2.978272296659308
6.028116558,-3.1030388888551514
6.028124562,-3.156317067047938
6.028132566,-3.313167761172636
6.02814057,-3.416670179781829
6.028148574,-3.5358701485260537
6.028156578,-3.616347578718137
6.028164582,-3.7816360582238646
6.028172586,-3.817541427569341
6.02818059,-3.986021450738332
6.028188594,-4.019320827950405
6.028196598,-4.166913023178457
6.028204602,-4.222575784828247
6.028212606,-4.326207787168468
6.02822061,-4.421619089771879
6.028228614,-4.524318270844637
6.028236618,-4.560794993649417
6.028244622,-4.71155561189198
6.028252626,-4.777965413533144
6.02826063,-4.848350812027769
6.028268634,-4.935326541111811
6.028276638,-5.022010474505665
6.028284642,-5.145308158666419
6.028292646,-5.174163968633804
6.02830065,-5.273263147826334
6.028308654,-5.307349067844412
6.028316658,-5.402320884500835
6.028324662,-5.493049924192079
6.028332666,-5.570638517049467
6.02834067,-5.684035032497996
6.028348674,-5.716936153204644
6.028356678,-5.818038984528714
6.028364682,-5.865992318094895
6.028372686,-5.938178674411789
6.02838069,-6.028912572780236
6.028388694,-6.058699719341889
6.028396698,-6.158735262056158
6.028404702,-6.200225512683328
6.028412706,-6.277578390142154
6.02842071,-6.367541127135579
6.028428714,-6.397654834967916
6.028436718,-6.497306853041551
6.028444722,-6.543964093338527
6.028452726,-6.611655376057891
6.02846073,-6.700973882179486
6.028468734,-6.7174927575878565
6.028476738,-6.794638757849441
6.028484742,-6.838079162340841
6.028492746,-6.874377493503442
6.02850075,-6.967199071423533
6.028508754,-6.998212124572064
6.028516758,-7.084182250223396
6.028524762,-7.172429623483292
6.028532766,-7.201548764157426
6.02854077,-7.288848326187196
6.028548774,-7.3163698198570835
6.028556778,-7.342018098101536
6.028564782,-7.431838357062917
6.028572786,-7.465649123364598
6.02858079,-7.549199069921864
6.028588794,-7.635457400005556
6.028596798,-7.635959614234508
6.028604802,-7.691751013180794
6.028612806,-7.753425993457323
6.02862081,-7.794034687683901
6.028628814,-7.894067572570471
6.028636818,-7.928029147825626
6.028644822,-7.941651376348765
6.028652826,-8.021183301481408
6.02866083,-8.055757774067288
6.028668834,-8.135645995818116
6.028676838,-8.201403111699738
6.028684842,-8.182445325496337
6.028692846,-8.263765223069836
6.02870085,-8.3489153509747
6.028708854,-8.369163883112678
6.028716858,-8.412965073898482
6.028724862,-8.462820901126674
6.028732866,-8.50463412138432
6.02874087,-8.596101386173622
6.028748874,-8.600673269186593
6.028756878,-8.62845471883255
6.028764882,-8.728944553661718
6.028772886,-8.764393296062957
6.02878089,-8.770769825413785
6.028788894,-8.850747189065112
6.028796898,-8.890535035091027
6.028804902,-8.93957265611384
6.028812906,-8.979486600755537
6.02882091,-9.00624884121884
6.028828914,-9.085139641493464
6.028836918,-9.125546306809952
6.028844922,-9.12438666787002
6.028852926,-9.21166263769608
6.02886093,-9.277305439312697
6.028868934,-9.248828696165337
6.028876938,-9.333229651506254
6.028884942,-9.413052019199537
6.028892946,-9.380395540021633
6.02890095,-9.45406173710292
6.028908954,-9.53755373454465
6.028916958,-9.515761362440008
6.028924962,-9.57514199765068
6.028932966,-9.657716920590476
6.02894097,-9.648978912587896
6.028948974,-9.69636801897672
6.028956978,-9.776310530919108
6.028964982,-9.776829678783672
6.028972986,-9.816962758003166
6.02898099,-9.894621659866871
6.028988994,-9.899410824632833
6.028996998,-9.936352254787284
6.029005003,-10.012933791853644
6.029013007,-10.017463119289877
6.029021011,-10.05423484520964
6.029029015,-10.131448957088104
6.029037019,-10.131070472451423
6.029045023,-10.171006459864842
6.029053027,-10.24986456344327
6.029061031,-10.240085789430776
6.029069035,-10.286858411357784
6.029077039,-10.367537211096764
6.029085043,-10.34489334773626
6.029093047,-10.402891013608082
6.029101051,-10.483324930556982
6.029109055,-10.44823595108431
6.029117059,-10.51909514664681
6.029125063,-10.59468489829606
6.029133067,-10.553879861782384
6.029141071,-10.635313009609872
6.029149075,-10.696785548574814
6.029157079,-10.664340992857198
6.029165083,-10.750269299337203
6.029173087,-10.789094639022789
6.029181091,-10.779562741101952
6.029189095,-10.860381439008812
6.029197099,-10.88133501012793
6.029205103,-10.898341761981708
6.029213107,-10.958345577927249
6.029221111,-10.983858055429048
6.029229115,-11.01787474432334
6.029237119,-11.039855700068824
6.029245123,-11.09560079306158
6.029253127,-11.131010219422032
6.029261131,-11.124010198621942
6.029269135,-11.21110093304724
6.029277139,-11.225424160034452
6.029285143,-11.225527489156006
6.029293147,-11.322890551230849
6.029301151,-11.306972326879867
6.029309155,-11.337793470933482
6.029317159,-11.415931347355563
6.029325163,-11.40771388798991
6.029333167,-11.450519692914977
6.029341171,-11.484713950423767
6.029349175,-11.52515559733633
6.029357179,-11.546903828352317
6.029365183,-11.570108504345956
6.029373187,-11.644614140746867
6.029381191,-11.615311439503074
6.029389195,-11.67722050385312
6.029397199,-11.743757153400471
6.029405203,-11.702842227814385
6.029413207,-11.787190709835343
6.029421211,-11.81007380590555
6.029429215,-11.81712510754239
6.029437219,-11.87295517543908
6.029445223,-11.898694271950903
6.029453227,-11.934129265374636
6.029461231,-11.93043949963954
6.029469235,-12.010305821071336
6.029477239,-12.020093140437854
6.029485243,-12.021271542328334
6.029493247,-12.11441021031076
6.029501251,-12.091807601056493
6.029509255,-12.132079840371864
6.029517259,-12.175114686212517
6.029525263,-12.202317181522211
6.029533267,-12.224718483684391
6.029541271,-12.245903628498464
6.029549275,-12.320159331405367
6.029557279,-12.27954060270268
6.029565283,-12.351529483563152
6.029573287,-12.397013442895668
6.029581291,-12.374533288492412
6.029589295,-12.447448560602028
6.029597299,-12.460825175989532
6.029605303,-12.4925257478338
6.029613307,-12.494934808782968
6.029621311,-12.56690583587812
6.029629315,-12.576623104494374
6.029637319,-12.57626113235258
6.029645323,-12.66617550255053
6.029653327,-12.64289184536902
6.029661331,-12.684372959524293
6.029669335,-12.711650837185127
6.029677339,-12.757279767436716
6.029685343,-12.754980423692302
6.029693347,-12.792216919851525
6.029701351,-12.861332090323073
6.029709355,-12.81438374768165
6.029717359,-12.89643077714089
6.029725363,-12.909651597426484
6.029733367,-12.926963195447644
6.029741371,-12.95093334665081
6.029749375,-13.001733674703877
6.029757379,-13.022510614659335
6.029765383,-13.011868541911149
6.029773387,-13.104444632622386
6.029781391,-13.077495431100845
6.029789395,-13.117675552200708
6.029797399,-13.145860369778308
6.029805403,-13.188651584924024
6.029813407,-13.183060997240483
6.029821411,-13.222559228377325
6.029829415,-13.286628757058562
6.029837419,-13.242359501056368
6.029845423,-13.321795599970178
6.029853427,-13.33014938556998
6.029861431,-13.356692016987894
6.029869435,-13.359229158290796
6.029877439,-13.42945491921158
6.029885443,-13.429956244257497
6.029893447,-13.435513425905285
6.029901451,-13.512698765262773
6.029909455,-13.49863740494069
6.029917459,-13.534298529524564
6.029925463,-13.54727931950132
6.029933467,-13.615244167484184
6.029941471,-13.571953993196493
6.029949475,-13.64374011257586
6.029957479,-13.671060486648129
6.029965483,-13.66585855115624
6.029973487,-13.70848431722325
6.029981491,-13.741300101234724
6.029989495,-13.766067209831617
6.029997499,-13.750487336916857
6.030005503,-13.841913875886434
6.030013507,-13.812614888043054
6.030021511,-13.852085873692598
6.030029515,-13.871812553452594
6.030037519,-13.923885548955322
6.030045523,-13.898541483653318
6.030053527,-13.953442186107036
6.030061531,-13.99696857231911
6.030069535,-13.972164276532904
6.030077539,-14.03104435444446
6.030085543,-14.049447982695929
6.030093547,-14.078934248290256
6.030101551,-14.06018162060632
6.030109555,-14.151543357474662
6.030117559,-14.121144484226066
6.030125563,-14.158464486587308
6.030133567,-14.181688080211012
6.030141571,-14.22817126914958
6.030149575,-14.205724541263876
6.030157579,-14.257670186335844
6.030165583,-14.300832835277866
6.030173587,-14.275597355048076
6.030181591,-14.331889607157802
6.030189595,-14.351613512131667
6.030197599,-14.379174535072528
6.030205603,-14.36015836042355
6.030213607,-14.450757257848842
6.030221611,-14.419478378147325
6.030229615,-14.45799353161381
6.030237619,-14.473740098992876
6.030245623,-14.529535781258431
6.030253627,-14.493489646247792
6.030261631,-14.556602932484225
6.030269635,-14.58472884161722
6.030277639,-14.576250948077885
6.030285643,-14.612031975076238
6.030293647,-14.649301584864183
6.030301651,-14.664308761823762
6.030309655,-14.65358009735344
6.030317659,-14.735235835770965
6.030325663,-14.71268399174754
6.030333667,-14.74633608536682
6.030341671,-14.756235648534924
6.030349675,-14.823863133762751
6.030357679,-14.771407947318565
6.030365683,-14.848548802931354
6.030373687,-14.855138258055357
6.030381691,-14.874518888429511
6.030389695,-14.872679055431702
6.030397699,-14.94398607083926
6.030405703,-14.92841042535166
6.030413707,-14.945695032030557
6.030421711,-14.993066552100156
6.030429715,-15.008638250970929
6.030437719,-15.0088908883781
6.030445723,-15.040805782068524
6.030453727,-15.094605791954956
6.030461731,-15.055613210872432
6.030469735,-15.118385852824208
6.030477739,-15.130826006269714
6.030485743,-15.158017056378467
6.030493747,-15.136595192115545
6.030501751,-15.225456690887809
6.030509755,-15.192964015956022
6.030517759,-15.23014185877462
6.030525763,-15.239929575909796
6.030533767,-15.302087063815312
6.030541771,-15.252788496545657
6.030549775,-15.325496071427551
6.030557779,-15.335057071137182
6.030565783,-15.348376748442297
6.030573787,-15.35045993804654
6.030581791,-15.41742080769035
6.030589795,-15.4022935568009
6.030597799,-15.417742662755654
6.030605803,-15.462624253693004
6.030613807,-15.480229566758013
6.030621811,-15.474464376855083
6.030629815,-15.510439392330644
6.030637819,-15.556762997259709
6.030645823,-15.524954977116336
6.030653827,-15.576647690254507
6.030661831,-15.59785536258265
6.030669835,-15.617405412424755
6.030677839,-15.599812994997755
6.030685843,-15.68180839235239
6.030693847,-15.656203866832772
6.030701851,-15.68668501430178
6.030709855,-15.695467989476782
6.030717859,-15.76122437829676
6.030725863,-15.70630575736476
6.030733867,-15.781490106805729
6.030741871,-15.782799500359063
6.030749875,-15.810050174631712
6.030757879,-15.78949892835995
6.030765883,-15.875415305063484
6.030773887,-15.841329259090145
6.030781891,-15.87552937707937
6.030789895,-15.88938580537276
6.030797899,-15.94297891793633
6.030805903,-15.898517667411072
6.030813907,-15.965886349192257
6.030821911,-15.977116966999116
6.030829915,-15.986311943364935
6.030837919,-15.988121073825678
6.030845923,-16.05386501613163
6.030853927,-16.035356373408874
6.030861931,-16.05254805908302
6.030869935,-16.08955214419477
6.030877939,-16.11505668663201
6.030885943,-16.09651627957933
6.030893947,-16.142050479047736
6.030901951,-16.174539155061424
6.030909955,-16.157464330162593
6.030917959,-16.18767331328927
6.030925963,-16.22704494567213
6.030933967,-16.229096411670913
6.030941971,-16.225991457631554
6.030949975,-16.2862670712541
6.030957979,-16.28478178518694
6.030965983,-16.29009592630557
6.030973987,-16.315678192997105
6.030981991,-16.365620164806316
6.030989995,-16.327944271734005
6.030997999,-16.379582348526586
6.031006003,-16.398950257797186
6.031014007,-16.415671548669437
6.031022011,-16.39866909624146
6.031030015,-16.474259107028516
6.031038019,-16.45429703603324
6.031046023,-16.475285694383377
6.031054027,-16.48827837703974
6.031062031,-16.547981835953273
6.031070035,-16.498149125662916
6.031078039,-16.562491285854637
6.031086043,-16.569960017375678
6.031094047,-16.593901186899306
6.031102051,-16.570196043819664
6.031110055,-16.6532923631115
6.031118059,-16.623492625999013
6.031126063,-16.652279827314533
6.031134067,-16.659641914011804
6.031142071,-16.72277725081758
6.031150075,-16.667740276648853
6.031158079,-16.737580396355934
6.031166083,-16.739731643102694
6.031174087,-16.765990306850327
6.031182091,-16.740157544807822
6.031190095,-16.825654992593652
6.031198099,-16.79165782657623
6.031206103,-16.823313566187572
6.031214107,-16.828680922071147
6.031222111,-16.892210024826046
6.031230115,-16.835563587934235
6.031238119,-16.90700669083934
6.031246123,-16.907213997440184
6.031254127,-16.933612836233934
6.031262131,-16.907239518604683
6.031270135,-16.992911255253453
6.031278139,-16.95773691174363
6.031286143,-16.989828618626397
6.031294147,-16.99459995684532
6.031302151,-17.057916656788436
6.031310155,-17.000784259409464
6.031318159,-17.07219494922508
6.031326163,-17.071892972672313
6.031334167,-17.09815278393661
6.031342171,-17.07133478109752
6.031350175,-17.156612785577284
6.031358179,-17.121315794087263
6.031366183,-17.16675946073783
6.031374187,-17.157058913762906
6.031382191,-17.21972463330829
6.031390195,-17.16291723017609
6.031398199,-17.24526359377473
6.031406203,-17.253035082298304
6.031414207,-17.274223931046638
6.031422211,-17.251301771127654
6.031430215,-17.328810413126277
6.031438219,-17.305542307810242
6.031446223,-17.324723675550214
6.031454227,-17.337806638095316
6.031462231,-17.393390945320853
6.031470235,-17.348159279581747
6.031478239,-17.401336170705335
6.031486243,-17.414094217896768
6.031494247,-17.426375341490946
6.031502251,-17.411259606837927
6.031510255,-17.478023722929258
6.031518259,-17.472950166523344
6.031526263,-17.47346135385871
6.031534267,-17.495700925984035
6.031542271,-17.541374088166272
6.031550275,-17.50675952391042
6.031558279,-17.54667735254024
6.031566283,-17.57460890495228
6.031574287,-17.57889734687997
6.031582291,-17.569063008275975
6.031590295,-17.627746048665884
6.031598299,-17.624037668421202
6.031606303,-17.62327496206587
6.031614307,-17.65232991163171
6.031622311,-17.69182430642043
6.031630315,-17.66344659984081
6.031638319,-17.69430583359299
6.031646323,-17.729604121484567
6.031654327,-17.72740421901647
6.031662331,-17.726348795842778
6.031670335,-17.771831108280804
6.031678339,-17.788158392129947
6.031686343,-17.77007199136242
6.031694347,-17.808178682810073
6.031702351,-17.8359661528766
6.031710355,-17.820259942336158
6.031718359,-17.8374912546847
6.031726363,-17.880626868732183
6.031734367,-17.87204274350535
6.031742371,-17.87505005545877
6.031750375,-17.91593775309836
6.031758379,-17.934846205459017
6.031766383,-17.910653653960413
6.031774387,-17.95761637674146
6.031782391,-17.977387455290526
6.031790395,-17.972935504763804
6.031798399,-17.97585654740509
6.031806403,-18.036314958670093
6.031814407,-18.012330176351274
6.031822411,-18.031058325801283
6.031830415,-18.052124834622376
6.031838419,-18.092937422243303
6.031846423,-18.04877763658328
6.031854427,-18.111241603774737
6.031862431,-18.11553800987609
6.031870435,-18.129254987521165
6.031878439,-18.112305763854543
6.031886443,-18.18982313340136
6.031894447,-18.15322846635593
6.031902451,-18.182844109178195
6.031910455,-18.18917722811104
6.031918459,-18.246255574113444
6.031926463,-18.188636886766982
6.031934467,-18.259094392914538
6.031942471,-18.25592872715542
6.031950475,-18.28021685974987
6.031958479,-18.251587479292763
6.031966483,-18.335737419354047
6.031974487,-18.297721828155723
6.031982491,-18.327209528273897
6.031990495,-18.329965520186764
6.031998499,-18.39108595535678
6.032006503,-18.333863711013684
6.032014507,-18.39763466739269
6.032022511,-18.401330989890607
6.032030515,-18.421723586578004
6.032038519,-18.39614962649284
6.032046523,-18.470610004985083
6.032054527,-18.44758625984537
6.032062531,-18.46033596825143
6.032070535,-18.475709156887785
6.032078539,-18.52336832249418
6.032086543,-18.48490975351135
6.032094547,-18.522964796081027
6.032102551,-18.55136696965274
6.032110555,-18.55067327693268
6.032118559,-18.544921089645005
6.032126563,-18.59186895267405
6.032134567,-18.602852514276236
6.032142571,-18.58194456725843
6.032150575,-18.62500866869403
6.032158579,-18.6448415833349
6.032166583,-18.639774538545588
6.032174587,-18.640060737066296
6.032182591,-18.701790986230403
6.032190595,-18.673939196923985
6.032198599,-18.69470355051688
6.032206603,-18.708766115453024
6.032214607,-18.755887698652018
6.032222611,-18.713347273331397
6.032230615,-18.769876925912424
6.032238619,-18.76914193084933
6.032246623,-18.78907232603282
6.032254627,-18.762539879949507
6.032262631,-18.845070178416368
6.032270635,-18.80524839011452
6.032278639,-18.83527638285764
6.032286643,-18.83638347922409
6.032294647,-18.897557658076188
6.032302651,-18.837086267347765
6.032310655,-18.90291634585096
6.032318659,-18.904252195310875
6.032326663,-18.924693385191816
6.032334667,-18.897482975728423
6.032342671,-18.97093721817187
6.032350675,-18.949462413046437
6.032358679,-18.95839476782061
6.032366683,-18.97566085502305
6.032374687,-19.01914833222892
6.032382691,-18.98487344834535
6.032390695,-19.014784617294943
6.032398699,-19.04941856630567
6.032406703,-19.041789038088904
6.032414707,-19.04206257150309
6.032422711,-19.07855708649081
6.032430715,-19.100702104446725
6.032438719,-19.06770076378355
6.032446723,-19.119356913601568
6.032454727,-19.12901360098175
6.032462731,-19.135146603677114
6.032470735,-19.120797279237276
6.032478739,-19.194307138743
6.032486743,-19.15738812425153
6.032494747,-19.184652527052155
6.032502751,-19.18887522213045
6.032510755,-19.246207860050305
6.032518759,-19.18581741659976
6.032526763,-19.254230119968614
6.032534767,-19.250193395244175
6.032542771,-19.274127320081742
6.032550775,-19.24223685544558
6.032558779,-19.32253059376148
6.032566783,-19.29071013426605
6.032574787,-19.30885506317585
6.032582791,-19.318111647203807
6.032590795,-19.36964791642465
6.032598799,-19.324241357315305
6.032606803,-19.364214589032823
6.032614807,-19.388857825126536
6.032622811,-19.38814650974052
6.032630815,-19.381489590380507
6.032638819,-19.42413183709467
6.032646823,-19.438873595161738
6.032654827,-19.41086440738249
6.032662831,-19.45843221042074
6.032670835,-19.47028734096741
6.032678839,-19.47357105793482
6.032686843,-19.46030972117474
6.032694847,-19.532693878635182
6.032702851,-19.495502827611283
6.032710855,-19.52217187260682
6.032718859,-19.52547832913188
6.032726863,-19.58292390058372
6.032734867,-19.522203016348737
6.032742871,-19.59088564515229
6.032750875,-19.584661882191263
6.032758879,-19.608647910328155
6.032766883,-19.576739701180102
6.032774887,-19.65426693733667
6.032782891,-19.62573495654208
6.032790895,-19.638955299521065
6.032798899,-19.65129617454881
6.032806903,-19.696921875648982
6.032814907,-19.65953576000524
6.032822911,-19.68925324085776
6.032830915,-19.7238115462756
6.032838919,-19.71355062054496
6.032846923,-19.71477866575888
6.032854927,-19.74600650066737
6.032862931,-19.77349708205709
6.032870935,-19.733143528521143
6.032878939,-19.789213259783768
6.032886943,-19.792341011231937
6.032894947,-19.806541305442632
6.032902951,-19.782408395193738
6.032910955,-19.86021640885674
6.032918959,-19.81932236686589
6.032926963,-19.847866093997123
6.032934967,-19.847445087912703
6.032942971,-19.90749961613978
6.032950975,-19.84720971596209
6.032958979,-19.907489413956483
6.032966983,-19.91133543421157
6.032974987,-19.92727532098498
6.032982991,-19.902518299191417
6.032990995,-19.965534925529973
6.032998999,-19.95598181559349
6.033007004,-19.948248785932822
6.033015008,-19.977329822637746
6.033023012,-20.00454925153701
6.033031016,-19.990128463396317
6.03303902,-19.99236293096572
6.033047024,-20.050502094920944
6.033055028,-20.02133416481032
6.033063032,-20.04050208106496
6.033071036,-20.049880821130884
6.03307904,-20.10091934036923
6.033087044,-20.042174593908776
6.033095048,-20.10977417807702
6.033103052,-20.101851584943688
6.033111056,-20.12623658191856
6.03311906,-20.09208463415825
6.033127064,-20.17217145505223
6.033135068,-20.14019167203316
6.033143072,-20.15528007487947
6.033151076,-20.16427289251172
6.03315908,-20.21131463369322
6.033167084,-20.172162801147135
6.033175088,-20.20067107810902
6.033183092,-20.235525042699383
6.033191096,-20.22368976384581
6.0331991,-20.225617267051952
6.033207104,-20.25276510091594
6.033215108,-20.285483608789853
6.033223112,-20.238987589758665
6.033231116,-20.298990970151586
6.03323912,-20.297134197678798
6.033247124,-20.31681554664629
6.033255128,-20.285210328245388
6.033263132,-20.368043432158665
6.033271136,-20.3322287539546
6.03327914,-20.352828279923564
6.033287144,-20.35220947055841
6.033295148,-20.407713527881896
6.033303152,-20.348497598463847
6.033311156,-20.40139210261952
6.03331916,-20.415425074906043
6.033327164,-20.42049622706394
6.033335168,-20.405177372626497
6.033343172,-20.45199069636489
6.033351176,-20.46290616005292
6.03335918,-20.43384144172221
6.033367184,-20.48034463505489
6.033375188,-20.48919363423997
6.033383192,-20.49511514999912
6.033391196,-20.4744040765418
6.0333992,-20.550263458091933
6.033407204,-20.509939448898848
6.033415208,-20.537002226496774
6.033423212,-20.535539118419926
6.033431216,-20.595472600538077
6.03343922,-20.5348527364037
6.033447224,-20.59176186302825
6.033455228,-20.59723533506228
6.033463232,-20.60997798233747
6.033471236,-20.58676082574835
6.03347924,-20.64264977618468
6.033487244,-20.643580643761943
6.033495248,-20.622396777794847
6.033503252,-20.658336552888613
6.033511256,-20.676729400691176
6.03351926,-20.674670575152643
6.033527264,-20.660773910507565
6.033535268,-20.732337352113944
6.033543272,-20.69258240201572
6.033551276,-20.719185544060977
6.03355928,-20.718858424528623
6.033567284,-20.777901217500773
6.033575288,-20.71522839265988
6.033583292,-20.77546474979105
6.033591296,-20.777175351275226
6.0335993,-20.793239253488963
6.033607304,-20.765920988662067
6.033615308,-20.825884774955306
6.033623312,-20.822689386219583
6.033631316,-20.8051411788028
6.03363932,-20.84187984080703
6.033647324,-20.857992075526035
6.033655328,-20.856570165463523
6.033663332,-20.84069570611089
6.033671336,-20.91432549969641
6.03367934,-20.87490755974379
6.033687344,-20.90316132301984
6.033695348,-20.901350784121604
6.033703352,-20.9588719194442
6.033711356,-20.894324996784665
6.03371936,-20.952656967920543
6.033727364,-20.950855041380507
6.033735368,-20.970742716979487
6.033743372,-20.93771095269589
6.033751376,-21.00505432865552
6.03375938,-20.99415616525552
6.033767384,-20.98278251895445
6.033775388,-21.014945593409077
6.033783392,-21.03450722637042
6.033791396,-21.029313266024264
6.0337994,-21.01640699826356
6.033807404,-21.0869759129666
6.033815408,-21.048353154822003
6.033823412,-21.073572938341453
6.033831416,-21.071587099653108
6.03383942,-21.13099203792323
6.033847424,-21.069018204387685
6.033855428,-21.12627652208861
6.033863432,-21.133259230326303
6.033871436,-21.143339834398382
6.03387944,-21.119758019453734
6.033887444,-21.172622394577047
