drive_frequency_GHz,power_at_peak_dBm
6.0339995,-17.23144486221692
6.034007504,-17.250629130128793
6.034015508,-17.25636834299763
6.034023512,-17.249774919667487
6.034031516,-17.282304933556702
6.03403952,-17.289147277829564
6.034047524,-17.281111065826373
6.034055528,-17.30264619765482
6.034063532,-17.324303232059385
6.034071536,-17.31641979639628
6.03407954,-17.322689151859265
6.034087544,-17.356641984392617
6.034095548,-17.350354926776287
6.034103552,-17.35396562767323
6.034111556,-17.372913424232518
6.03411956,-17.39718418757733
6.034127564,-17.373288935398946
6.034135568,-17.407657604447355
6.034143572,-17.416297098257694
6.034151576,-17.423793280296852
6.03415958,-17.413420849725746
6.034167584,-17.461212308746248
6.034175588,-17.444354788832783
6.034183592,-17.45943413031062
6.034191596,-17.464284788905967
6.0341996,-17.50305077011012
6.034207604,-17.467561434966065
6.034215608,-17.51014429494718
6.034223612,-17.511619030055353
6.034231616,-17.52751735612749
6.03423962,-17.507205607844572
6.034247624,-17.561922990128906
6.034255628,-17.542110963445037
6.034263632,-17.55920560654001
6.034271636,-17.559533797693494
6.03427964,-17.60283390669943
6.034287644,-17.566679786738774
6.034295648,-17.60517510310645
6.034303652,-17.609473918573244
6.034311656,-17.626539284468354
6.03431966,-17.606632905503623
6.034327664,-17.654606692796982
6.034335668,-17.645277980686174
6.034343672,-17.650842339336386
6.034351676,-17.6598233791118
6.03435968,-17.693117851720622
6.034367684,-17.671728853667418
6.034375688,-17.691140514907453
6.034383692,-17.712836483826685
6.034391696,-17.714951523045027
6.0343997,-17.710429823322002
6.034407704,-17.73707219519277
6.034415708,-17.752381167668492
6.034423712,-17.73498322877566
6.034431716,-17.763712092386406
6.03443972,-17.77658592461831
6.034447724,-17.779695654634125
6.034455728,-17.77250074169932
6.034463732,-17.81759346111969
6.034471736,-17.802344582857444
6.03447974,-17.818625382013465
6.034487744,-17.818729118110728
6.034495748,-17.85003654510924
6.034503752,-17.82090098186494
6.034511756,-17.862737427373148
6.03451976,-17.863775287456424
6.034527764,-17.882158522986334
6.034535768,-17.859937508447143
6.034543772,-17.91448598880182
6.034551776,-17.895209543739114
6.03455978,-17.910497831247284
6.034567784,-17.91138784282792
6.034575788,-17.953092480146253
6.034583792,-17.919680251801623
6.034591796,-17.952401301596467
6.0345998,-17.961649116738062
6.034607804,-17.97388305132113
6.034615808,-17.958787919354823
6.034623812,-17.997454212116924
6.034631816,-17.999507071300876
6.03463982,-17.993125394688732
6.034647824,-18.012016115056436
6.034655828,-18.03395273398285
6.034663832,-18.025633259401125
6.034671836,-18.02818861588856
6.03467984,-18.065261598143223
6.034687844,-18.05417358791417
6.034695848,-18.062760787728852
6.034703852,-18.07265052947035
6.034711856,-18.106267259796027
6.03471986,-18.07168321856935
6.034727864,-18.11284541894435
6.034735868,-18.114281703498083
6.034743872,-18.133054453674333
6.034751876,-18.108310192943456
6.03475988,-18.160088729420856
6.034767884,-18.14240251589048
6.034775888,-18.1583916504348
6.034783892,-18.15871198646104
6.034791896,-18.200784888197436
6.0347999,-18.166220708019807
6.034807904,-18.19926183805841
6.034815908,-18.207197511529472
6.034823912,-18.21980198473862
6.034831916,-18.20519972770459
6.03483992,-18.242507849272943
6.034847924,-18.246907649837777
6.034855928,-18.236915713875053
6.034863932,-18.257860472483998
6.034871936,-18.276437564070715
6.03487994,-18.273427086676502
6.034887944,-18.26971607617823
6.034895948,-18.311544759125592
6.034903952,-18.296444278544804
6.034911956,-18.30712344047032
6.03491996,-18.31344534830189
6.034927964,-18.350543178240432
6.034935968,-18.31440261555877
6.034943972,-18.355212785919814
6.034951976,-18.3556893178992
6.03495998,-18.374673980594626
6.034967984,-18.350072551796494
6.034975988,-18.402832909383907
6.034983992,-18.38771139731693
6.034991996,-18.396987075942604
6.035,-18.4016903722606
